bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count,genre
33810,plum island john corey,['nelson demille'],4.04,0446679089,9780446679084,eng,592,34296,1599,['fiction']
33820,country,['nelson demille'],4.02,0446611913,9780446611916,eng,880,14167,672,['fiction']
33833,night falls,"['reinaldo arenas', 'dolores koch']",4.17,1852428082,9781852428082,eng,317,3024,246,['authors cuban']
33838,night falls,['keith gray'],3.38,1842991248,9781842991244,eng,74,21,6,['easy read materials']
33869,earned value project management,"['quentin fleming', 'joel koppelman']",3.77,1930699891,9781930699892,en-GB,232,67,7,['business economics']
33873,foundations modern political thought volume one renaissance,['quentin skinner'],4.35,0521220238,9780521220231,eng,332,11,2,"['history', 'political science', 'political science']"
33876,road tara,['aljean harmetz'],4.0,0810936844,9780810936843,eng,224,27,1,['performing arts']
33906,story girl,['sara zarr'],3.67,0316014532,9780316014533,eng,192,14913,1548,['juvenile fiction']
33922,becoming goddess inner poise spirituality bridget jones,['donna freitas'],3.59,0787976288,9780787976286,eng,239,34,5,['social science']
33929,eight little piggies reflections natural history,['stephen jay gould'],4.09,0393311392,9780393311396,en-US,480,699,17,['nature']
33932,hedgehog fox magister pox mending gap science humanities,['stephen jay gould'],3.64,1400051533,9781400051533,eng,288,387,28,['science']
33933,panda thumb reflections natural history,['stephen jay gould'],4.11,0393308197,9780393308198,eng,352,5642,74,['science']
33937,richness life essential stephen jay gould,"['stephen jay gould', 'paul mcgarr', 'oliver sacks', 'steven rose']",4.25,0393064980,9780393064988,eng,672,350,29,['science']
33975,animal extraordinary stories hope healing world leading veterinary hospitals,"['vicki constantine croke', 'vicki constantine croke']",3.94,0525945075,9780525945079,eng,194,11,3,['medical']
33978,vets life animal emergency room,['donna jackson'],3.93,0618436634,9780618436637,eng,96,108,33,['juvenile nonfiction']
33993,citizen girl,"['emma mclaughlin', 'nicola kraus']",2.4,0743266862,9780743266864,en-US,305,5362,576,['fiction']
34003,genetics origin species,"['theodosius dobzhansky', 'niles eldredge', 'stephen jay gould']",4.15,0231054750,9780231054751,eng,364,24,1,['science']
34014,organized crime,"['michael lyman', 'gary potter']",3.83,0131730363,9780131730366,eng,496,12,1,['law']
34016,criminal investigation art science,['michael lyman'],4.21,0131198777,9780131198777,en-US,536,1,0,['law']
34052,collected stories,['rudyard kipling'],4.06,1857151992,9781857151992,eng,911,12,2,['fiction']
34067,much ado nothing,"['william shakespeare', 'jacky bratton']",4.06,0521598222,9780521598224,eng,284,9,3,['drama']
34082,waste land writings,"['eliot', 'mary karr']",4.21,0375759344,9780375759345,eng,272,2708,67,['poetry']
34154,scare jesse bear,"['nancy white carlstrom', 'bruce degen']",3.47,0689851901,9780689851902,en-US,32,100,21,['juvenile fiction']
34155,political philosophy beginners guide students politicians,['adam swift'],3.93,0745635326,9780745635323,eng,240,164,5,['philosophy']
34157,political philosophy beginner guide students politicians,['adam swift'],3.93,0745628478,9780745628479,eng,194,6,0,['philosophy']
34178,visual arts history volume,"['hugh honour', 'john fleming']",3.75,0131551132,9780131551138,eng,604,4,0,['art']
34207,ching book change,"['anonymous', 'john blofeld']",4.19,0140193359,9780140193350,eng,240,42,7,['body mind spirit']
34221,richard matheson hell house book,"['ian edginton', 'simon fraser']",4.08,1932382607,9781932382600,eng,48,13,0,['comics graphic novels']
34224,new complete guide sewing,['reader digest association'],4.22,0762104201,9780762104208,eng,384,406,37,['crafts hobbies']
34237,games mother never taught,['betty lehan harragan'],3.85,0446361356,9780446361354,eng,399,3,0,['businesswomen']
34258,harry potter orden del nix harry potter,['rowling'],4.49,8478887423,9788478887422,spa,896,953,51,['juvenile fiction']
34260,,"['rowling', '', '', '', '']",4.49,5353014359,9785353014355,rus,828,560,5,['literary collections']
34266,much easy plan living richer life less stuff,['peter walsh'],3.85,0743292642,9780743292641,eng,230,4580,666,['house home']
34270,callahan chronicals callahan,['spider robinson'],4.31,0812539370,9780812539370,eng,416,2268,88,['fiction']
34287,ogre downstairs,['diana wynne jones'],3.88,0007154690,9780007154692,eng,234,1767,81,['children stories']
34327,biblia los critales guia definitiva los cristales cuerpo mente,['judy hall'],4.4,8484451143,9788484451143,spa,383,4,0,['medical']
34385,inferno,"['dante alighieri', 'anthony esolen']",4.0,034548357X,9780345483577,eng,560,209,22,['poetry']
34407,pirates laffite treacherous world corsairs gulf,['william davis'],3.51,0156032597,9780156032599,eng,756,211,37,['biography autobiography']
34440,doctor faustus,"['thomas mann', 'john woods']",4.08,0375701168,9780375701160,eng,535,7516,296,['fiction']
34449,makioka sisters,"['jun ichir tanizaki', 'edward seidensticker']",4.02,0679761640,9780679761648,eng,694,4325,414,['fiction']
34484,small gods discworld,['terry pratchett'],4.29,0552152978,9780552152976,eng,400,80567,1657,['discworld imaginary place']
34492,wintersmith discworld tiffany aching,['terry pratchett'],4.25,0060890312,9780060890315,eng,325,39899,1174,['juvenile fiction']
34493,strata,['terry pratchett'],3.49,0552133256,9780552133258,eng,285,8754,252,['english fiction']
34494,wee free men discworld tiffany aching,['terry pratchett'],4.27,0060012382,9780060012380,eng,390,72982,2707,['juvenile fiction']
34495,bromeliad trilogy omnibus truckers diggers wings,['terry pratchett'],4.06,0060094931,9780060094935,eng,502,5681,189,['juvenile fiction']
34496,unadulterated cat,"['terry pratchett', 'gray jolliffe']",3.83,0752853694,9780752853697,eng,157,4862,185,['cats']
34497,color magic discworld rincewind,['terry pratchett'],3.99,0060855924,9780060855925,eng,228,225981,4216,"['fiction', 'fiction']"
34498,truth discworld industrial revolution,"['terry pratchett', '']",4.28,0413771164,9780413771162,eng,336,41665,826,['drama']
34502,soul music discworld death,['terry pratchett'],4.04,057506689X,9780575066892,eng,424,49067,915,['discworld imaginary place']
34506,light fantastic discworld rincewind,"['terry pratchett', '', '', '']",3.97,0061020702,9780061020704,eng,241,86465,1892,['fiction']
34509,nanny ogg cookbook,"['terry pratchett', 'stephen briggs', 'tina hannan', 'paul kidby']",4.0,0552146730,9780552146739,eng,176,5415,141,['fiction']
34510,moving pictures discworld industrial revolution,['terry pratchett'],3.94,0552152943,9780552152945,eng,396,49516,755,['fiction']
34514,eric,"['terry pratchett', 'josh kirby']",3.75,0575048360,9780575048362,eng,126,179,13,['fantasy fiction']
34528,johnny dead johnny maxwell,['terry pratchett'],3.78,0060541881,9780060541880,en-US,213,7733,176,['juvenile fiction']
34530,guards guards discworld,['terry pratchett'],4.33,0613572173,9780613572170,eng,355,67,2,['fiction']
34532,hogfather discworld death,['terry pratchett'],4.24,0552154288,9780552154284,eng,432,56929,1245,['christmas']
34540,last hero discworld fable discworld,"['terry pratchett', 'paul kidby']",4.17,057506885X,9780575068858,eng,160,790,74,['discworld imaginary place']
34570,team yankee,['harold coyle'],4.06,0425110427,9780425110423,en-US,330,8581,123,['fiction']
34596,treasure khan dirk pitt,"['clive cussler', 'dirk cussler']",3.9,0399153691,9780399153693,eng,552,10685,322,['fiction']
34612,texas hold dummies,['mark harlan'],3.83,047004604X,9780470046043,eng,267,98,8,['games activities']
34637,nobody loves centurion spqr,['john maddox roberts'],4.13,0312320191,9780312320195,eng,288,626,22,['fiction']
34657,heights courage tank leader war golan,['avigdor kahalani'],4.18,0275942694,9780275942694,eng,234,97,11,['history']
34662,shattered air true account catastrophe courage yosemite half dome,"['bob madgic', 'william crary', 'adrian esteban']",3.77,1580801420,9781580801423,en-US,264,468,73,['sports recreation']
34783,boomers xers strangers understanding generational differences divide,"['rick hicks', 'kathy hicks']",3.36,1561796778,9781561796779,eng,384,28,4,['social science']
34834,wise folly matter trust way willow,"['rita clay', 'emily doyle', 'linda shaw']",4.0,0373042078,9780373042074,eng,589,1,0,['authors']
34835,matter trust,['penny jordan'],2.63,0373117191,9780373117192,eng,224,34,5,['fiction']
34852,murder glitter box steve allen mystery,['steve allen'],3.59,1575662450,9781575662459,eng,348,95,8,['fiction']
34881,star bright star power,['catherine hapka'],3.67,068987670X,9780689876707,eng,160,3,0,['juvenile nonfiction']
34895,dragon quest viii journey cursed king official strategy guide,['dan birlew'],4.14,0744005833,9780744005837,eng,240,35,0,['games']
34898,father dragon father dragon,['ruth stiles gannett'],4.1,0440421217,9780440421214,eng,96,29989,1445,['juvenile fiction']
34908,dragons chronicles imaginarium geographica,['james owen'],3.87,1416912274,9781416912279,en-US,326,9836,886,['juvenile fiction']
34914,druid shannara,['terry brooks'],4.02,0708853285,9780708853283,eng,472,273,12,['fantasy']
34918,voyage jerle shannara trilogy voyage jerle shannara,['terry brooks'],4.26,1416502041,9781416502043,en-GB,1260,84,4,['fantasy']
34919,talismans shannara heritage shannara,['terry brooks'],4.02,1857239016,9781857239010,eng,440,34463,127,['fantasy fiction']
34941,phantom menace star wars novelizations,"['terry brooks', 'george lucas']",3.56,0099409968,9780099409960,eng,255,12696,433,['life planets']
34978,greatest salesman world,['mandino'],4.2,055314216X,9780553142167,eng,111,6,0,['selling']
35057,africa south sahara geographical interpretation texts regional geography,['robert stock'],3.43,1572308680,9781572308688,en-US,479,7,0,"['science', 'geography']"
35061,ellora cavemen dreams oasis volume,"['sylvia day', 'mccall', 'sahara kelly', 'elisa adams', 'denise agnew', 'anna evans']",3.64,1419954482,9781419954481,eng,272,129,8,['fiction']
35092,take hero autobiography general norman schwarzkopf,"['norman schwarzkopf', 'peter petre']",4.04,0553563386,9780553563382,eng,640,2483,87,['biography autobiography']
35100,battle cry freedom,['james mcpherson'],4.34,019516895X,9780195168952,eng,867,22318,947,['history']
35109,straight dope,"['cecil adams', 'zotti', 'slug signorino']",4.25,0345351452,9780345351456,eng,512,282,10,['humor']
35116,star trek logs seven eight star trek log,['alan dean foster'],3.69,0345495845,9780345495846,eng,358,34,0,['fiction']
35124,mid flinx pip flinx,['alan dean foster'],3.94,0345406443,9780345406446,en-US,352,2295,33,['fiction']
35149,star wars approaching storm,['alan dean foster'],3.52,0345443004,9780345443007,eng,344,3810,92,['fiction']
35159,chorus skating spellsinger,['alan dean foster'],3.61,0446362379,9780446362375,en-US,344,458,7,['fiction']
35166,hand dinotopia,"['alan dean foster', 'james gurney']",3.97,0060518510,9780060518516,eng,416,281,12,['fiction']
35168,journeys catechist journeys catechist,['alan dean foster'],4.22,0739407929,9780739407929,eng,823,5,0,"['byzantine empire', 'fantasy fiction']"
35178,interlopers,['alan dean foster'],3.33,044100847X,9780441008476,eng,313,266,23,['fiction']
35183,phylogenesis founding commonwealth,['alan dean foster'],3.81,0345418611,9780345418616,eng,304,1228,21,['fiction']
35199,icerigger icerigger trilogy,['alan dean foster'],3.86,0345238362,9780345238368,eng,313,26,3,['science fiction']
35204,splinter mind eye star wars,['alan dean foster'],3.25,0345320239,9780345320230,eng,297,7657,343,['fiction']
35226,red badge courage classic starts,"['oliver', 'jamel akib', 'arthur pober', 'stephen crane']",3.85,1402726635,9781402726637,eng,160,58,7,['juvenile fiction']
35249,frankenstein,['mary wollstonecraft shelley'],3.78,074325578X,9780743255783,en-US,448,18,4,['fiction']
35255,essential frankenstein,"['mary wollstonecraft shelley', 'leonard wolf', 'christopher bing']",3.78,0452269687,9780452269682,eng,357,41,6,['fiction']
35261,frankenstein,['mary wollstonecraft shelley'],3.78,076660828X,9780766608283,en-GB,189,84,4,['juvenile fiction']
35268,walrus paul great beatle death clues,"['gary patterson', 'jay fox']",3.73,0684850621,9780684850627,eng,208,425,37,['music']
35287,take secret lives daytime divas,['sarah mayberry'],3.7,0373793189,9780373793181,eng,249,490,44,['fiction']
35292,jimmy stewart bomber pilot,"['starr smith', 'walter cronkite']",3.92,0760328242,9780760328248,eng,288,426,54,['history']
35313,ley del exito,['paramahansa yogananda'],4.44,0876121512,9780876121511,spa,32,0,0,['foreign language study']
35334,summer remember bedwyn prequels,['mary balogh'],4.08,0440236630,9780440236634,eng,361,7590,342,['fiction']
35347,last story remember,['christopher pike'],3.66,0689854595,9780689854590,eng,256,2169,61,['juvenile fiction']
35348,place sea remembers,['sandra ben tez'],3.6,0671892673,9780671892678,eng,176,719,97,['fiction']
35350,body remembers,['shauna singh baldwin'],3.9,0385496052,9780385496056,eng,471,2266,145,['fiction']
35352,long gone lonesome blues texas brands,['maggie shayne'],4.25,0373078544,9780373078547,eng,251,388,15,['fiction']
35368,kiss remember upon time,['teresa medeiros'],3.88,0553581856,9780553581850,eng,353,3522,191,['fiction']
35407,star wars new essential guide alien species,"['ann margaret lewis', 'helen keier', 'chris trevas', 'william connor']",4.16,034547760X,9780345477606,eng,227,247,10,['fiction']
35456,star wars empire volume betrayal,"['scott allie', 'ryan benjamin', 'curtis arnold']",3.8,1569719640,9781569719640,eng,96,600,31,['comics graphic novels']
35458,revenge sith star wars novelizations,"['matthew woodring stover', 'george lucas']",4.13,0345428838,9780345428837,eng,418,11319,631,['fiction']
35465,yoda dark rendezvous,['sean stewart'],3.88,0345463099,9780345463098,eng,329,3889,110,['fiction']
35481,1635 cannon law assiti shards,"['eric flint', 'andrew dennis']",3.75,1416509380,9781416509387,eng,420,1299,32,['fiction']
35488,cash,"['johnny cash', 'patrick carr']",4.07,0060727535,9780060727536,eng,310,16485,548,['biography autobiography']
35491,controversy creates cash,"['eric bischoff', 'jeremy roberts']",3.6,141652729X,9781416527299,en-GB,389,1119,58,['biography autobiography']
35514,myths light eastern metaphors eternal collected work,"['joseph campbell', 'david kudler']",4.42,1577314034,9781577314035,eng,224,330,17,['philosophy']
35547,beatles 365 days,['simon wells'],4.16,0810959119,9780810959118,eng,744,97,13,"['performing arts', 'performing arts']"
35553,shout beatles generation,['philip norman'],4.03,0743235657,9780743235655,eng,546,4452,124,['biography autobiography']
35574,rough guide beatles,['chris ingham'],3.87,1843537206,9781843537205,eng,325,46,4,['biography autobiography']
35652,beatles diary vol liverpool london falk symposium,"['keith badman', 'keith badman']",4.53,0711983089,9780711983083,eng,376,12,0,['biography autobiography']
35655,two story father son beatles,['peter smith'],3.53,0618251456,9780618251452,en-US,206,51,12,['biography autobiography']
35711,general theory love,"['thomas lewis', 'fari amini', 'richard lannon']",4.11,0375709223,9780375709227,eng,288,3516,408,['psychology']
35722,mad cowboy plain truth cattle rancher eat meat,"['howard lyman', 'glen merzer']",4.13,0684854465,9780684854465,en-US,224,1804,165,['health fitness']
35724,life born live,['dan millman'],4.1,1567313981,9781567313987,eng,464,17,1,['self help']
35743,tin drum,"['nter grass', 'ralph manheim']",3.96,0099483505,9780099483502,eng,580,28718,894,['germany']
35752,mistaken identity rosato associates,['lisa scottoline'],3.87,0006499953,9780006499954,en-US,504,4847,261,['american fiction']
35790,extraordinary popular delusions madness crowds confusi confusiones marketplace book,"['martin fridson', 'charles mackay', 'joseph vega']",3.91,0471133124,9780471133124,en-GB,224,34,3,['business economics']
35805,capture guardians hoole,['kathryn lasky'],3.9,0439405572,9780439405577,eng,222,21169,1209,"['juvenile fiction', 'united states']"
35816,2061 odyssey three space odyssey,['arthur clarke'],3.55,0586203192,9780586203194,eng,302,20216,440,['computers']
35826,tender sin,"['david goodis', 'adrian wootton']",3.69,1852426748,9781852426743,en-US,181,143,21,['fiction']
35835,dear peter rabbit,"['alma flor ada', 'leslie tryon']",4.12,1416912339,9781416912330,en-US,32,7,0,['juvenile fiction']
35871,ghost shell stand alone complex volume white maze,['junichi fujisaku'],3.98,1595820744,9781595820747,en-US,220,163,9,['fiction']
35878,ghost shell innocence long goodbye,"['masaki yamada', 'yuji oniki', 'carl gustav horn', 'daigo shinma', 'keita saeki', 'mamoru oshii', 'shinji maki']",3.99,1421513943,9781421513942,eng,196,23,3,['comics graphic novels']
35895,sgt rock archives vol,"['robert kanigher', 'joe kubert', 'russ heath', 'mark chiarello', 'jerry grandinetti', 'irv novack']",4.56,1401204104,9781401204105,eng,224,18,1,"['comics graphic novels', 'comic books strips etc']"
35896,sgt rock archives vol,"['robert kanigher', 'bob haney', 'joe kubert', 'jerry grandinetti']",4.18,1563898411,9781563898419,eng,240,46,1,['fiction']
35907,sgt frog vol sgt frog,['mine yoshizaki'],4.2,1427802114,9781427802118,eng,192,76,1,['comics graphic novels']
35925,love smart find one want fix one got,['phillip mcgraw'],3.55,074329243X,9780743292436,en-US,283,799,73,['family relationships']
35986,horizontal gene transfer,"['michael syvanen', 'clarence kado']",4.0,0126801266,9780126801262,eng,445,0,0,['medical']
35987,greek islands,['lawrence durrell'],3.9,0571214266,9780571214266,eng,332,21,2,['biography autobiography']
36005,baumgartner bombay,['anita desai'],3.47,0618056807,9780618056804,eng,240,648,45,['fiction']
36023,tim burton interviews,['kristian fraga'],4.28,1578067596,9781578067596,eng,192,100,8,['biography autobiography']
36025,mysteries,['colin wilson'],4.08,1842931857,9781842931851,eng,672,348,14,['body mind spirit']
36060,night lloyd hopkins,['james ellroy'],3.48,1400095298,9781400095292,eng,288,1060,39,['fiction']
36067,cheatin heart,['nancy bartholomew'],3.69,0061014095,9780061014093,eng,336,72,5,['fiction']
36086,ghost map story london terrifying epidemic changed science cities modern world,['steven johnson'],3.91,1594489254,9781594489259,eng,299,30268,2660,['history']
36145,little pony hide seek read book,"['jennifer frantz', 'robbin cuddy', 'thompson brothers']",4.14,0060732709,9780060732707,eng,24,37,2,['juvenile fiction']
36160,crown shadows coldfire trilogy,['friedman'],4.17,0756403189,9780756403188,en-US,432,99,6,['fiction']
36161,madness season,['friedman'],4.05,0886774446,9780886774448,eng,495,2428,94,['fiction']
36191,reckless love mackenzie blackthorn,['elizabeth lowell'],3.78,0373772521,9780373772520,eng,384,1076,43,['fiction']
36198,tell lies,['elizabeth lowell'],3.98,0373771258,9780373771257,en-US,576,2188,65,['fiction']
36233,busca del crecimiento andanzas tribulaciones los economistas del desarrollo,['william easterly'],3.96,8495348071,9788495348074,spa,344,6,0,['business economics']
36253,winthrop woman,"['anya seton', 'philippa gregory']",4.08,155652644X,9781556526442,en-US,588,4133,317,['fiction']
36261,sixties years hope days rage,['todd gitlin'],3.72,0553372122,9780553372120,en-US,544,456,40,['history']
36303,salem lot,['stephen king'],4.01,0451139690,9780451139696,eng,427,176,20,['city town life']
36316,doom came sarnath stories,"['lovecraft', 'lin carter']",4.12,0345331052,9780345331052,eng,208,2734,63,['fiction']
36321,dream cycle lovecraft dreams terror death,"['lovecraft', 'hoffmann price', 'neil gaiman']",4.26,0345384210,9780345384218,eng,387,5964,143,['fiction']
36361,1848 revolution intellectuals,"['lewis namier', 'james joll']",3.12,0197261116,9780197261118,eng,144,14,0,['history']
36421,star spangled banner symbols america,['debra hess'],4.0,0761417109,9780761417101,eng,40,1,0,['juvenile nonfiction']
36422,liberty bell symbols america,['debra hess'],3.83,0761417133,9780761417132,eng,40,4,0,['juvenile nonfiction']
36435,unquiet mind memoir moods madness,['kay redfield jamison'],4.05,0330346512,9780330346511,en-US,240,297,21,['biography autobiography']
36447,bone yard,"['paul mikol', 'dean koontz', 'paul wilson', 'sheri tepper', 'ray garton']",4.01,0425127265,9780425127261,eng,329,260,4,['fiction']
36450,dracula woman search blood countess transylvania,['raymond mcnally'],3.51,0070456712,9780070456716,eng,254,149,25,['social science']
36461,proof concept,"['larry young', 'damian couceiro', 'kieron dwyer']",3.0,1932051295,9781932051292,eng,134,4,1,['comics graphic novels']
36489,justice oliver wendell holmes law inner self,['edward white'],3.67,0195101286,9780195101287,eng,648,17,2,['literary criticism']
36505,evermore,"['james robert smith', 'stephen mark rainey']",3.47,0870541854,9780870541858,eng,237,15,3,['fiction']
36533,narrative life frederick douglass american slave written,['frederick douglass'],4.0,074348777X,9780743487771,eng,208,57,8,['biography autobiography']
36535,autobiographies narrative life frederick douglass bondage freedom life times frederick douglass,"['frederick douglass', 'henry louis gates']",4.35,0940450798,9780940450790,eng,1132,482,35,['biography autobiography']
36553,singing well,"['reinaldo arenas', 'andrew hurley', 'thomas colchie']",3.92,014009444X,9780140094442,eng,240,349,35,['fiction']
36567,cold ice ice,['anne stuart'],3.81,0778323560,9780778323563,eng,360,3268,245,['fiction']
36572,love dark lord,['anne stuart'],3.83,0380776049,9780380776047,eng,409,1203,91,['fiction']
36573,ritual sins,['anne stuart'],3.69,0451192524,9780451192523,eng,396,664,64,['fiction']
36598,bound oregon,"['jean van leeuwen', 'james watling', 'alley']",3.78,0140383190,9780140383195,eng,176,817,91,['juvenile fiction']
36636,midnight place,['joan aiken'],3.91,0618196250,9780618196258,en-US,304,838,60,['juvenile fiction']
36637,black hearts battersea wolves chronicles,"['joan aiken', 'edward gorey']",4.13,0395971284,9780395971284,en-US,240,3548,136,['juvenile fiction']
36652,seminole song,['vella munn'],3.72,0812538838,9780812538830,eng,320,43,11,['fiction']
36665,mary engelbreit mother goose one hundred best loved verses,"['mary engelbreit', 'leonard marcus']",4.36,0060081716,9780060081713,en-US,128,537,50,['juvenile fiction']
36666,save date spirituality dating love dinner divine,['jason king'],3.75,0824521234,9780824521233,eng,191,4,0,['religion']
36679,seven miles second,"['david wojnarowicz', 'james romberger', 'marguerite van cook']",4.03,1563892472,9781563892479,eng,59,80,6,['reference']
36775,tales magick dark adventure,"['phil brucato', 'aaron rosenberg']",3.5,1565044045,9781565044043,eng,96,38,2,['fiction']
36953,stanley,['syd hoff'],3.59,0060225351,9780060225353,eng,64,7,1,['juvenile fiction']
36956,grizzwold,['syd hoff'],3.8,0064440575,9780064440578,eng,64,206,21,['juvenile fiction']
37023,margaret atwood power mirrors reflections images select fiction poetry,['shannon hengen'],3.43,092900549X,9780929005492,eng,176,7,1,['literary criticism']
37024,bears hemlock mountain,"['alice dalgliesh', 'helen sewell']",3.78,0689716044,9780689716041,en-US,64,2017,136,"['juvenile fiction', 'juvenile fiction']"
37033,pure heart simon serrailler,['susan hill'],3.92,0701176814,9780701176815,en-GB,370,44,10,"['detective mystery stories', 'humorous stories']"
37043,septem quae supersunt tragoediae,"['aeschylus', 'denys page']",4.1,0198145705,9780198145707,grc,352,6,0,['drama']
37060,old filth old filth,['jane gardam'],3.93,1933372133,9781933372136,eng,290,9820,1566,['fiction']
37069,lady wants last man standing,['victoria alexander'],3.93,0060882638,9780060882631,eng,373,1834,86,['fiction']
37070,let love effingtons,['victoria alexander'],3.79,0060593202,9780060593209,eng,384,1191,45,['fiction']
37071,wedding bargain effingtons,['victoria alexander'],3.88,0380806290,9780380806294,eng,371,2546,113,['fiction']
37074,highness wife effingtons,['victoria alexander'],3.66,0060001445,9780060001445,eng,362,972,46,['fiction']
37076,love proper husband effingtons,['victoria alexander'],3.84,0060001453,9780060001452,eng,358,1446,59,['fiction']
37077,lady question effingtons,['victoria alexander'],3.76,0060517611,9780060517618,eng,384,1259,60,['fiction']
37083,going buddhism way change,['mark epstein'],3.99,0767904613,9780767904612,eng,240,532,45,['religion']
37087,new history early english drama,"['john cox', 'david scott kastan', 'stephen greenblatt']",4.05,0231102437,9780231102438,eng,579,20,1,['literary criticism']
37146,prey,['michael crichton'],3.75,0732281202,9780732281205,eng,369,102,9,['artificial life']
37269,unto leviathan,['richard paul russo'],3.74,1841492701,9781841492704,eng,442,134,14,['life planets']
37301,rules prey lucas davenport,['john sandford'],4.12,0425205819,9780425205815,eng,479,60087,1618,['fiction']
37328,consumer society myths structures,"['jean baudrillard', 'chris turner', 'george ritzer']",4.13,0761956921,9780761956921,eng,224,654,25,['social science']
37341,wicked sacrifice bound hearts,['lora leigh'],4.22,1419953966,9781419953965,eng,290,2117,27,['fiction']
37345,wicked dreams,['kingdome'],3.67,3861878755,9783861878759,eng,112,3,0,['photography']
37347,wicked stepmother prince,['melissa kantor'],3.66,0786809604,9780786809608,en-US,283,4337,433,['juvenile fiction']
37372,peyton place,['grace metalious'],3.75,1860499295,9781860499296,eng,475,119,20,['city town life']
37380,heart lonely hunter,['carson mccullers'],3.98,0618084746,9780618084746,eng,359,75018,4505,['fiction']
37417,grasping god word hands approach reading interpreting applying bible,"['scott duvall', 'daniel hays']",4.16,0310259665,9780310259664,en-US,462,766,65,['religion']
37420,short stories ernest hemingway,['ernest hemingway'],4.26,0020518609,9780020518600,eng,499,106,11,['fiction']
37434,dale loves sophie death,['robb forman dew'],3.24,0316890669,9780316890663,en-US,256,234,21,['fiction']
37435,secret life bees,['sue monk kidd'],4.04,0142001740,9780142001745,eng,302,1007862,25677,['fiction']
37442,wicked life times wicked witch west wicked years,"['gregory maguire', 'douglas smith']",3.53,0060987103,9780060987107,eng,406,526173,20994,['fiction']
37444,martian chronicles,"['ray bradbury', 'ian miller']",4.13,0553011804,9780553011807,eng,259,44,2,['interplanetary voyages']
37467,classroom interactions cross cultural encounters native speakers efl lessons,"['jasmine luk', 'angel lin']",0.0,0805850848,9780805850840,eng,241,0,0,['education']
37471,adventures extremists,['jon ronson'],3.95,0330375466,9780330375467,eng,328,991,87,['political leadership']
37481,discovering god,['sinclair ferguson'],4.24,0851513344,9780851513348,eng,126,91,18,['religion']
37489,nobody better gossip girl,['cecily von ziegesar'],3.62,0747576092,9780747576099,eng,240,40,2,['juvenile fiction']
37491,truth matter,['robb forman dew'],3.06,0316013307,9780316013307,eng,352,187,40,['fiction']
37530,erotism death sensuality,"['georges bataille', 'mary dalwood']",4.1,0872861902,9780872861909,eng,288,1749,54,['philosophy']
37536,adam eve pinch,['ruth rendell'],3.64,1400031184,9781400031184,eng,368,1883,124,['fiction']
37540,pinch poison hemlock falls mysteries,['claudia bishop'],3.58,0425151042,9780425151044,eng,249,311,30,['fiction']
37554,sense sensibility,"['jane austen', 'claire lamont', 'ros ballaster']",4.07,0140434259,9780140434255,eng,346,509,35,['domestic fiction']
37569,buddha mirror practical buddhism search self,"['woody hochswender', 'greg martin', 'ted morino']",4.28,0967469783,9780967469782,eng,230,704,70,['religion']
37572,distant mirror calamitous 14th century,['barbara tuchman'],4.08,0345910907,9780345910905,eng,704,136,27,['history']
37574,mirror crack,['agatha christie'],3.91,0553350153,9780553350159,eng,212,62,10,['actors']
37575,dead man mirror,['agatha christie'],3.76,0553350749,9780553350746,eng,233,30,1,['detective mystery stories']
37592,encuentro rtico artemis fowl,['eoin colfer'],3.95,8497939212,9788497939218,spa,344,2,0,['england']
37598,eternity code artemis fowl,['eoin colfer'],4.05,0670913529,9780670913527,eng,329,179,6,['children stories']
37614,chasing monsoon,['alexander frater'],3.96,033043313X,9780330433136,eng,273,1065,103,['india']
37625,wide sargasso sea reader guide essential criticism,['carl plasa'],3.64,184046268X,9781840462685,eng,194,165,10,['literary criticism']
37638,evelina,"['fanny burney', 'edward bloom']",3.66,0192840312,9780192840318,eng,455,11701,471,['fiction']
37660,american tragedy kennedy johnson origins vietnam war,['david kaiser'],3.5,0674006720,9780674006720,eng,576,29,3,['history']
37685,lion witch wardrobe chronicles narnia,"['lewis', 'pauline baynes']",4.21,0060765488,9780060765484,eng,189,615,64,"['juvenile fiction', 'juvenile fiction']"
37686,lion witch wardrobe chronicles narnia,"['lewis', 'pauline baynes']",4.21,0590254766,9780590254762,eng,189,860,106,"['juvenile fiction', 'fairy tales']"
37690,lion witch wardrobe narnia,"['lewis', 'pauline baynes']",4.21,0060845244,9780060845247,en-US,189,56,7,['juvenile fiction']
37694,health basics donatelle series,['rebecca donatelle'],3.61,0805377956,9780805377958,en-US,480,6,0,['health fitness']
37700,alice adventures wonderland,"['lewis carroll', 'richard kelly']",4.01,155111223X,9781551112237,eng,356,72,7,['juvenile fiction']
37722,search dracula history dracula vampires,"['raymond mcnally', 'radu florescu']",3.86,0395657830,9780395657836,eng,320,1230,74,['biography autobiography']
37726,annotated charlotte web,"['white', 'garth williams', 'peter neumeyer']",4.16,0060882603,9780060882600,eng,320,41,2,['juvenile nonfiction']
37731,long together,['judy blume'],4.07,0330398040,9780330398046,eng,202,9190,410,['children stories']
37737,fudge mania fudge,['judy blume'],4.01,0425193829,9780425193822,eng,176,25989,517,['juvenile fiction']
37739,blubber,['judy blume'],3.79,0330398059,9780330398053,eng,127,27230,953,['body image']
